,gender,emotion,actor,path
1911,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_merge_fear.wav
1912,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_perch_fear.wav
1913,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_near_fear.wav
1914,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_met_fear.wav
1915,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_mood_fear.wav
1916,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_mouse_fear.wav
1917,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_mode_fear.wav
1918,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_name_fear.wav
1919,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_mill_fear.wav
1920,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_mob_fear.wav
1921,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_luck_fear.wav
1922,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_mop_fear.wav
1923,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_moon_fear.wav
1924,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_mess_fear.wav
1925,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_numb_fear.wav
1926,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_match_fear.wav
1927,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_make_fear.wav
1928,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_peg_fear.wav
1929,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_shirt_fear.wav
1930,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_room_fear.wav
1931,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_should_fear.wav
1932,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_reach_fear.wav
1933,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_sure_fear.wav
1934,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_shall_fear.wav
1935,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_shack_fear.wav
1936,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_size_fear.wav
1937,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_ring_fear.wav
1938,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_rough_fear.wav
1939,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_raise_fear.wav
1940,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_tape_fear.wav
1941,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_sheep_fear.wav
1942,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_said_fear.wav
1943,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_south_fear.wav
1944,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_sour_fear.wav
1945,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_rush_fear.wav
1946,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_rat_fear.wav
1947,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_raid_fear.wav
1948,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_rain_fear.wav
1949,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_search_fear.wav
1950,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_soup_fear.wav
1951,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_rose_fear.wav
1952,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_road_fear.wav
1953,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_rot_fear.wav
1954,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_sell_fear.wav
1955,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_read_fear.wav
1956,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_red_fear.wav
1957,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_soap_fear.wav
1958,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_shout_fear.wav
1959,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_talk_fear.wav
1960,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_shawl_fear.wav
1961,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_sub_fear.wav
1962,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_sail_fear.wav
1963,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_ripe_fear.wav
1964,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_take_fear.wav
1965,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_seize_fear.wav
1966,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_such_fear.wav
1967,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_wag_fear.wav
1968,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_thought_fear.wav
1969,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_team_fear.wav
1970,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_whip_fear.wav
1971,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_white_fear.wav
1972,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_tip_fear.wav
1973,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_vine_fear.wav
1974,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_thin_fear.wav
1975,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_turn_fear.wav
1976,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_wash_fear.wav
1977,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_wire_fear.wav
1978,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_tire_fear.wav
1979,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_tell_fear.wav
1980,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_ton_fear.wav
1981,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_time_fear.wav
1982,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_which_fear.wav
1983,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_third_fear.wav
1984,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_wheat_fear.wav
1985,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_wife_fear.wav
1986,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_tool_fear.wav
1987,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_walk_fear.wav
1988,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_week_fear.wav
1989,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_tough_fear.wav
1990,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_vote_fear.wav
1991,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_thumb_fear.wav
1992,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_void_fear.wav
1993,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_voice_fear.wav
1994,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_when_fear.wav
1995,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_yearn_fear.wav
1996,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_yes_fear.wav
1997,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_youth_fear.wav
1998,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_young_fear.wav
1999,female,fear,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_fear/YAF_witch_fear.wav
2000,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_chalk_happy.wav
2001,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_back_happy.wav
2002,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_cheek_happy.wav
2003,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_calm_happy.wav
2004,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_chief_happy.wav
2005,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_cause_happy.wav
2006,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_check_happy.wav
2007,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_book_happy.wav
2008,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_burn_happy.wav
2009,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_boat_happy.wav
2010,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_beg_happy.wav
2011,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_bone_happy.wav
2012,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_chain_happy.wav
2013,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_cool_happy.wav
2014,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_date_happy.wav
2015,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_came_happy.wav
2016,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_bar_happy.wav
2017,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_chat_happy.wav
2018,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_dab_happy.wav
2019,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_choice_happy.wav
2020,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_cab_happy.wav
2021,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_bite_happy.wav
2022,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_chair_happy.wav
2023,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_base_happy.wav
2024,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_bought_happy.wav
2025,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_bean_happy.wav
2026,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_bath_happy.wav
2027,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_gun_happy.wav
2028,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_have_happy.wav
2029,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_dip_happy.wav
2030,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_goose_happy.wav
2031,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_dime_happy.wav
2032,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hash_happy.wav
2033,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_food_happy.wav
2034,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_gin_happy.wav
2035,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_fall_happy.wav
2036,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_gas_happy.wav
2037,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_fit_happy.wav
2038,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_far_happy.wav
2039,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hire_happy.wav
2040,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_death_happy.wav
2041,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_good_happy.wav
2042,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_gaze_happy.wav
2043,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_half_happy.wav
2044,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_get_happy.wav
2045,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_ditch_happy.wav
2046,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_fail_happy.wav
2047,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_germ_happy.wav
2048,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_dodge_happy.wav
2049,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_fat_happy.wav
2050,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_door_happy.wav
2051,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_five_happy.wav
2052,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hall_happy.wav
2053,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_gap_happy.wav
2054,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_deep_happy.wav
2055,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_dead_happy.wav
2056,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_dog_happy.wav
2057,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_doll_happy.wav
2058,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_goal_happy.wav
2059,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hate_happy.wav
2060,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_haze_happy.wav
2061,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hole_happy.wav
2062,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_lean_happy.wav
2063,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_keen_happy.wav
2064,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_join_happy.wav
2065,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_juice_happy.wav
2066,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_loaf_happy.wav
2067,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_long_happy.wav
2068,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_learn_happy.wav
2069,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_lid_happy.wav
2070,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_judge_happy.wav
2071,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_lease_happy.wav
2072,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_home_happy.wav
2073,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_kick_happy.wav
2074,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_lore_happy.wav
2075,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_life_happy.wav
2076,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hurl_happy.wav
2077,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_limb_happy.wav
2078,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_keg_happy.wav
2079,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_king_happy.wav
2080,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_kill_happy.wav
2081,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hush_happy.wav
2082,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_knock_happy.wav
2083,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_laud_happy.wav
2084,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_jar_happy.wav
2085,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_live_happy.wav
2086,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_late_happy.wav
2087,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_keep_happy.wav
2088,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_jug_happy.wav
2089,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_hit_happy.wav
2090,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_kite_happy.wav
2091,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_jail_happy.wav
2092,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pike_happy.wav
2093,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_mood_happy.wav
2094,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pick_happy.wav
2095,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_match_happy.wav
2096,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pad_happy.wav
2097,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pearl_happy.wav
2098,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pain_happy.wav
2099,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_mess_happy.wav
2100,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_numb_happy.wav
2101,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_mode_happy.wav
2102,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_near_happy.wav
2103,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_puff_happy.wav
2104,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_merge_happy.wav
2105,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pole_happy.wav
2106,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_mill_happy.wav
2107,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_rag_happy.wav
2108,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_moon_happy.wav
2109,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_name_happy.wav
2110,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_make_happy.wav
2111,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_note_happy.wav
2112,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_raid_happy.wav
2113,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_peg_happy.wav
2114,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pool_happy.wav
2115,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_lot_happy.wav
2116,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_love_happy.wav
2117,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_neat_happy.wav
2118,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_phone_happy.wav
2119,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_lose_happy.wav
2120,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_page_happy.wav
2121,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_mop_happy.wav
2122,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_pass_happy.wav
2123,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_nice_happy.wav
2124,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_perch_happy.wav
2125,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_luck_happy.wav
2126,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_mouse_happy.wav
2127,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_nag_happy.wav
2128,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_met_happy.wav
2129,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_mob_happy.wav
2130,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_shawl_happy.wav
2131,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_ring_happy.wav
2132,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_soap_happy.wav
2133,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_shout_happy.wav
2134,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_sail_happy.wav
2135,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_rat_happy.wav
2136,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_rough_happy.wav
2137,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_soup_happy.wav
2138,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_sheep_happy.wav
2139,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_sure_happy.wav
2140,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_reach_happy.wav
2141,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_shirt_happy.wav
2142,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_raise_happy.wav
2143,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_sub_happy.wav
2144,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_said_happy.wav
2145,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_shack_happy.wav
2146,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_search_happy.wav
2147,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_should_happy.wav
2148,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_red_happy.wav
2149,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_tape_happy.wav
2150,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_such_happy.wav
2151,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_sell_happy.wav
2152,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_rush_happy.wav
2153,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_shall_happy.wav
2154,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_road_happy.wav
2155,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_rain_happy.wav
2156,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/YAF_happy/YAF_rot_happy.wav
